Processing /home/xodhkd36/pratice/insta/10_04/0082.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0324.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0492.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0325.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0007.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0085.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0460.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0314.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0051.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0490.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0468.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0057.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0307.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0473.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0072.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0131.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0459.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0476.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0017.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0300.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0309.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0457.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0019.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0045.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0466.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0134.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0011.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0322.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0458.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0301.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0475.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0481.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0485.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0489.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0317.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0299.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0461.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0316.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0297.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0132.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0465.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0298.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0308.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_04/0323.jpg... [1 0] ['car', 'notcar']
