Processing /home/xodhkd36/pratice/insta/10_16/0044.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0025.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0284.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0032.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0286.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0779.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0788.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0047.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0663.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0039.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0036.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0045.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0031.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0071.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0283.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0792.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0277.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0060.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0278.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0280.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0796.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0781.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0416.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0793.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0287.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0785.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0024.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0808.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0043.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0800.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0033.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0029.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0279.jpg... [1 0] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0794.jpg... [0 1] ['car', 'notcar']
Processing /home/xodhkd36/pratice/insta/10_16/0037.jpg... [1 0] ['car', 'notcar']
